,soundID,date_run,songTitle,authorName,private,duration,album,scheduleSearchTime,numTimesUsed,artist_id,uniqueId,nickname,createTime,verified,secUid,relation,openFavorite,commentSetting,duetSetting,stitchSetting,privateAccount
0,6947333417029733126,04/29/21,talking to the moon sickmix,Sickickmusic,False,18,,0,1700000,1.2827297219213722e+17,sickickmusic,Sickickmusic,1470925375.0,False,MS4wLjABAAAAF6dbwUOmv4FjbQA12agiWrKl4QHbdyEfD5hA2fIqprUvKn97_TM25OoGJiGiXn1N,0.0,False,0.0,0.0,0.0,False
1,6853737142045231878,04/29/21,Originalton,darlingsthoughts,False,9,,0,79900,6.744601620821001e+18,darlingsthoughts,darlingsthoughts,1571553838.0,False,MS4wLjABAAAAuJXUtW6W0uKaf1xes4yoD7e6S3lc9E9RM6J-Gv3AUciiUQvogr1jrYQhcRvqCpVE,0.0,False,0.0,0.0,0.0,False
2,6947428005501668101,04/29/21,San Andreas Theme Song,Young Maylay,False,8,San Andreas Original Mixtape,0,627200,,,,,,,,,,,,
3,6418356150286158594,04/29/21,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),chrisbrownofficial,False,39,F.A.M.E. (Expanded Edition),0,202100,6.807605867299603e+18,chrisbrownofficial,chrisbrownofficial,1584991843.0,True,MS4wLjABAAAAhozCeV-nMNYOvqcCYMrFkJnoxIF6Pd7oyANhq1CSgEqwG6ISsqFncjElKh6PlUnX,0.0,False,3.0,0.0,0.0,False
4,6956564930254457606,04/29/21,suono originale,Khabane lame,False,16,,0,418,1.2790546561882112e+17,khaby.lame,Khabane lame,1470866554.0,True,MS4wLjABAAAAwAg0rSzO65WQfz4RzQgGv2Xdv108BgPXhRrrmNVIHQZ9PO8-flwwRtEppYTS0OjA,0.0,False,0.0,0.0,0.0,False
5,6885449331428558861,04/29/21,"Jump in the Line (Shake, Senora)",Harry Belafonte,False,219,,0,11600,,,,,,,,,,,,
6,6785326848835488518,04/29/21,Follow me bitch,Michelle,False,17,,0,28300,6.532090289866179e+18,jimmy_2_shoes,Michelle,1544247375.0,False,MS4wLjABAAAAUbXe8WuQFObdREPqkTBrXiD2cL2-oWEVEJw764CA8wNIdWBwbPeNgL3kA4ClVz1L,0.0,False,0.0,3.0,3.0,False
7,6792383076640082693,04/29/21,suono originale,✨ I don't have motivation✨,False,8,,0,67700,6.726914132917208e+18,_..cl4wn.._,✨ I don't have motivation✨,1567696933.0,False,MS4wLjABAAAAurQHckjIp9cy7Qgo1Z9zS492qCP1UtCM41bT6jvuJT3AJNpaNDs0rjEINHq1BsiJ,0.0,False,0.0,0.0,0.0,False
8,266758191697338368,04/29/21,Party Up,DMX,False,30,The Definition of X: Pick Of The Litter,0,10900,,,,,,,,,,,,
9,6834975092238190594,04/29/21,Day 'n' Nite,Kid Cudi,False,30,Watch Dogs (Music from the Video Game) [Original Game Soundtrack],0,450500,,,,,,,,,,,,
10,6728028236460165894,04/29/21,Wolves,Kanye West,False,10,The Life Of Pablo,0,121100,,,,,,,,,,,,
11,6735757810719541250,04/29/21,San Andreas (Radio Edit),Groove Delight,False,30,San Andreas,0,176900,,,,,,,,,,,,
12,6955841269407042309,04/29/21,suono originale,Khabane lame,False,27,,0,908,1.2790546561882112e+17,khaby.lame,Khabane lame,1470866554.0,True,MS4wLjABAAAAwAg0rSzO65WQfz4RzQgGv2Xdv108BgPXhRrrmNVIHQZ9PO8-flwwRtEppYTS0OjA,0.0,False,0.0,0.0,0.0,False
13,6669854674113317638,04/29/21,BREAKFAST CHALLENGE,spence,False,48,BREAKFAST CHALLENGE,0,5400000,6.615180516264428e+18,spence,spence,1540495721.0,True,MS4wLjABAAAAAssioYrOY9ciXQdgAOmYKxH3vFTlQFp2qK_fesxuuzpwzWChYVIVfyxOcHb-tJD-,0.0,False,0.0,0.0,0.0,False
14,6885454839245965326,04/29/21,Pennies From Heaven,Louis Prima,False,140,,0,443000,,,,,,,,,,,,
15,6930662507394172930,04/29/21,Ridin' - Album Version (Edited),Chamillionaire,False,45,The Sound of Revenge,0,2726,,,,,,,,,,,,
16,6954734724216785666,04/29/21,오리지널 사운드 - 원정맨 WonJeong,원정맨 WonJeong,False,11,,0,5657,6.869286989888407e+18,ox_zung,원정맨 WonJeong,1599380729.0,True,MS4wLjABAAAAA3l9TD8oUjg-xkY7IzsZhJzfq97vCBvWjgjeadSIGy7hk9b-nAIstNXkOWYTa-Ts,0.0,False,0.0,0.0,0.0,False
17,6586947002464996102,04/29/21,Oh No,Kreepa,False,166,Cold As Ice,0,14600000,,,,,,,,,,,,
18,6939938341282383874,04/29/21,She Make It Clap,Soulja Boy,False,60,She Make It Clap,0,2700000,,,,,,,,,,,,
19,6712366515158517761,04/29/21,Ridin',Life of the Party,False,30,Southern Grit Hip-Hop Hits,0,35800,,,,,,,,,,,,
20,5000000001355149519,04/29/21,I'm Just a Kid,Simple Plan,False,30,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",0,3800000,6.764091620830053e+18,simpleplan,Simple Plan,1576858811.0,True,MS4wLjABAAAAeFzwZ9IMb-op3t-ZVrGkWBbD-280kN-DReujQj4MXlxhUPFunJeAccTL9iCRWauX,0.0,False,0.0,0.0,0.0,False
21,5000000001465707448,04/29/21,Big Gangsta,Kevin Gates,False,30,Only the Generals Gon Understand,0,1600000,6.782617405463938e+18,iamkevingates,Kevin Gates,1580137145.0,True,MS4wLjABAAAAK7JaA8j-mi_fks6kdhncRIL4MpxUyW1odsWDbybtGXti2RcViO0ijPrOyleUrYNN,0.0,False,0.0,0.0,0.0,False
22,6948491792060926726,04/29/21,shut the fu pls dont talk,tay🕴🏽,False,17,,0,145900,17925795.0,thebiggestblrd,tay🕴🏽,1448590008.0,False,MS4wLjABAAAA8IVImAlLIc4X6V_0ge5ULQUdekUnEsBT7Ec9EwTob80,0.0,False,0.0,0.0,0.0,False
23,6918838929386965766,04/29/21,drivers license x take me to church,Adam Wright,False,37,,0,188800,6.63785155540258e+18,adamusic_,Adam Wright,1545495834.0,False,MS4wLjABAAAA9nHNZTVkH62TfQplGdtZu9kAntz0yC4_imKWuqYaCJ8KYBjzDhTFykX4XB7yznlM,0.0,False,0.0,0.0,0.0,False
24,6897097414797166594,04/29/21,Body,Megan Thee Stallion,False,60,Good News,0,1600000,6.748929703376537e+18,theestallion,Megan Thee Stallion,1571358379.0,True,MS4wLjABAAAA_uxT8W-lPWnJwUoLQ8v1XUDdpR3SIdz_XYfcHEhK9K2ai6pyovpIvfSqZpyAIskO,0.0,False,0.0,0.0,0.0,False
25,5000000001472498199,04/29/21,My Chick Bad - Album Version (Explicit),Ludacris,False,30,Battle Of The Sexes,0,437000,,,,,,,,,,,,
26,6826096341966456833,04/29/21,Buss It,Erica Banks,False,60,Buss It,0,5700000,6.811305929884452e+18,realericabanks,Erica Banks,1585881152.0,True,MS4wLjABAAAAfGjiWnOvqsWJBhxEl1637jHe2W55x4FsWxjvyWHeOPv7Uw59qUJope_0hiHvlrRe,0.0,False,0.0,0.0,0.0,False
27,6737534946442808065,04/29/21,original sound - Samit,Samit,False,15,,0,117100,2.7388860609057178e+17,samitgambhir,Samit,1505671675.0,True,MS4wLjABAAAA6LSTqryLQXJ0nsVif1qJQ9zkXiVYimXxqULEkiy7CL131T8BN8i5LMeWUQOSIFDz,0.0,False,0.0,0.0,0.0,False
28,6955862462080092930,04/29/21,オリジナル楽曲 - Junya/じゅんや,Junya/じゅんや,False,17,,0,649,6.507509552522314e+18,junya1gou,Junya/じゅんや,1521447737.0,False,MS4wLjABAAAAaYJK0OUfiSz2XLUpdlW-MH7KkCLU1-fVBeMl8LoYS2IH9F8HAC3mrgQ3mp6_7D28,0.0,False,0.0,0.0,0.0,False
29,6656534537050409734,04/29/21,dr. phil no context,dani 🃏🖤🗡,False,9,idapples,0,39700,6.551174203294482e+18,daniafk,dani 🃏🖤🗡,1534214760.0,False,MS4wLjABAAAAchJ88ZPYqAfiS2_LN1HmG90u_Ku5x6W_RgSY72bWSg1mNUgV4hlvv1jtGrX-mPTq,0.0,False,0.0,0.0,0.0,False
30,6954331568240397061,04/29/21,suono originale,Khabane lame,False,21,,0,767,1.2790546561882112e+17,khaby.lame,Khabane lame,1470866554.0,True,MS4wLjABAAAAwAg0rSzO65WQfz4RzQgGv2Xdv108BgPXhRrrmNVIHQZ9PO8-flwwRtEppYTS0OjA,0.0,False,0.0,0.0,0.0,False
31,6769046027488987137,04/29/21,FEEL THE GROOVE,"Queens Road, Fabian Graetz",False,112,,0,391300,,,,,,,,,,,,
32,6920125567752734722,04/29/21,SugarCrash!,ElyOtto🧦,False,60,SugarCrash!,0,8500000,6.61361409915673e+18,elpunko,ElyOtto🧦,1539888688.0,True,MS4wLjABAAAAWY4yY8EiuNqbjQP020GBxWFnEoKD29XqGFa22qoPhFYZsQi3qsapegxX57quUhYK,0.0,False,0.0,0.0,1.0,False
33,6866382651020806146,04/29/21,Wii Shop Channel Trap,Osrsbeatz,False,60,Wii Shop Channel Trap,0,131000,,,,,,,,,,,,
34,6955466815762287366,04/29/21,suono originale,Khabane lame,False,19,,0,2150,1.2790546561882112e+17,khaby.lame,Khabane lame,1470866554.0,True,MS4wLjABAAAAwAg0rSzO65WQfz4RzQgGv2Xdv108BgPXhRrrmNVIHQZ9PO8-flwwRtEppYTS0OjA,0.0,False,0.0,0.0,0.0,False
35,6955652174642711301,04/29/21,The monkey,MOONTELLTHAT,False,18,,0,29,6.807620910251116e+18,moontellthat,MOONTELLTHAT,1585022942.0,False,MS4wLjABAAAAHIWJ2DrcEjH9tK4pJGy5KsUmNipBMeQJC2S5Pe88eT3kUo9w6lspBTtLRaWNOZW9,0.0,False,0.0,0.0,0.0,False
36,6811703513169660677,04/29/21,Alex Briones PAYASO DE RODEO TREND,Alex Briones,False,55,,0,3277,6.768519716190651e+18,alejaandro_bs,Alex Briones,1575890150.0,False,MS4wLjABAAAAQNes-kkxR7mmOZzHdHLBmDxz0Zn7ehwECq-1Zpanc7maph31QWmK2-vMjXpnPoEL,0.0,False,0.0,0.0,0.0,False
37,6948086714175621121,04/29/21,Kiss Me More (feat. SZA),Doja Cat,False,30,Kiss Me More (feat. SZA),0,357800,,,,,,,,,,,,
38,6822176954020629253,04/29/21,Rex Orange County - Pluto Projector,your worst nightmare,False,59,,0,62800,6.730423115371398e+18,dunkaren,your worst nightmare,1572124523.0,False,MS4wLjABAAAAAlOqcpTTvayfxQRs3luABrFMCsJHxU7v8ds2kqjkGhyuxHsuOVkmamBsrqsYBgQL,0.0,False,0.0,0.0,0.0,False
39,6844356877057263617,04/29/21,Stunnin' (feat. Harm Franklin),Curtis Waters 🇳🇵,False,30,Stunnin' (feat. Harm Franklin),0,6640,6.620415693525647e+18,curtiswaters,Curtis Waters 🇳🇵,1541446190.0,True,MS4wLjABAAAAvnJeNDMo1XaysJhuUArA8PfUAX_umTBhQrznbpxF0qrnbzW6QIZomC_2gN5g1u6r,0.0,False,0.0,0.0,0.0,False
40,6888992725236975618,04/29/21,Tun Tun,SuaveCito,False,60,Tun Tun,0,510,,,,,,,,,,,,
41,6925658290315593729,04/29/21,Up,Cardi B,False,60,Up,0,2000000,3.135206135187538e+17,iamcardib,Cardi B,1515091866.0,True,MS4wLjABAAAAFg2m8gH-rNBrv_6YcFiNUJjeOniHIbIk5rxv5qea9SuNDca39mblsXvBzYQq3EQP,0.0,False,0.0,0.0,0.0,False
42,6776570145859962881,04/29/21,Rickroll,Clutch,False,87,,0,26100,,,,,,,,,,,,
43,6826219514141690629,04/29/21,bury a friend,BILLIE EILISH,False,9,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",0,751000,6.879693940111902e+18,billieeilish,BILLIE EILISH,1601803658.0,True,MS4wLjABAAAAQC9D0J9C7zCdiToBJvaCHEZZl1FXTKeeSVoyGQld--0hcxb3lqDTxaSRjByAVlAs,0.0,False,0.0,0.0,0.0,False
44,6945541245435381761,04/29/21,deja vu,Olivia Rodrigo,False,45,deja vu,0,1300000,,,,,,,,,,,,
45,6832618984580335617,04/29/21,Stuck in the Middle,Tai,False,60,Stuck in the Middle,0,2600000,6.77349153154325e+18,taiverdes,Tai,1577076778.0,True,MS4wLjABAAAAjfsoC4xq3o3lAuABp2qR3vzLx8KjI7q3K8PKveA94qdR0kEbiUfhNSKoJb04KbAS,0.0,False,0.0,0.0,0.0,False
46,6950082666419047174,04/29/21,I stole this sound from another tiktok sound,📍🃏Ana 🃏📍,False,22,,0,452700,6.86650473254355e+18,aizawas_kitten69,📍🃏Ana 🃏📍,1598704038.0,False,MS4wLjABAAAAfINLwo2bTVbddKJF4bwvd1FrkQB-L7lxTQ_W0iYAvOR3tP29FmKcCVEpnjMAlQTA,0.0,False,0.0,3.0,3.0,False
47,6954123012073360134,04/29/21,sonido original,user1841589317643,False,11,,0,2396,6.796008852539983e+18,gordo_flow123,user1841589317643,1582290597.0,False,MS4wLjABAAAAcl9TO9NzP3BqPgqIMwa6UC1_XDU412XR2ZF0dczFfTOXXSC0CGblPTwOJLqlJrvB,0.0,False,0.0,0.0,0.0,False
48,6571970526036790021,04/29/21,Omg,White Gangster,False,18,OMG,0,1300000,,,,,,,,,,,,
49,6863028513335674881,04/29/21,Mentirosa,Ráfaga,False,30,Megamix,0,301800,,,,,,,,,,,,
50,6816496693551450885,04/29/21,Astronaut In The Ocean,MaskedWolf,False,29,Astronaut In The Ocean,0,5500000,6.778693775227586e+18,maskedwolfmusic,MaskedWolf,1578287958.0,True,MS4wLjABAAAAoIJU98nSRoo4avpaDGyf_3TDeXTRkCc9jq6VM6c9jOgi2gk6TdGJ59APyZucBaC8,0.0,False,0.0,0.0,0.0,False
51,6941206562859468802,04/29/21,Peaches,Justin Bieber,False,45,Justice,0,902800,6.756702871704192e+18,justinbieber,Justin Bieber,1575853058.0,True,MS4wLjABAAAAIDvnmw4IM9I6Jk7M0up6Fd4JC_OtGgVCwsy0vu51T9CGyxQwGLEmN_QZY1v2TYY5,0.0,False,0.0,0.0,0.0,False
52,6953002139056622342,04/29/21,mmm sheeesh,gracyyyy,False,10,,0,10400,6.546279692617417e+18,gracy1013,gracyyyy,1564971740.0,False,MS4wLjABAAAA47hQMWUzUBTajHo05Qn21e6Fke6Ekc87mz62sI3-1Rd81fMv92id3wGUm85NmPDP,0.0,False,0.0,1.0,1.0,False
53,6942551356402042881,04/29/21,MONTERO (Call Me By Your Name),Lil Nas X,False,30,MONTERO (Call Me By Your Name),0,1200000,,,,,,,,,,,,
54,6889366517616674817,04/29/21,Tierra Mexicana - Instrumental,Banda Tierra Mexicana,False,60,Tierra Mexicana - Instrumental,0,429,,,,,,,,,,,,
55,6906539573732476929,04/29/21,Paparazzi,Kim Dracula,False,60,Paparazzi,0,3500000,6.818703216323675e+18,kimdrac,Kim Dracula,1587603949.0,True,MS4wLjABAAAAhtaTWoj4nrg5lC7DCc0_S5tH8bmCktrGGyNv3vgorZ1A_bgL-Vbw9kOpIRQ85ys1,0.0,False,0.0,0.0,0.0,False
56,6777291391761385473,04/29/21,Get On It,Clutch,False,108,,0,34300,,,,,,,,,,,,
57,6777299168986662914,04/29/21,Up and Away (Vocalese),GHOSTLAND,False,117,,0,6192,,,,,,,,,,,,
58,6740277785480136706,04/29/21,vlog type beat,Fleeky,False,60,"cherry blossoms, Vol. 2",0,35800,,,,,,,,,,,,
59,6955644411460340486,04/29/21,original sound - Animalking008,Animalking008,False,14,,0,15,6.953922052340368e+18,animalking008,Animalking008,1619086643.0,False,MS4wLjABAAAA6iUSK2TbBDZD2afLsG7ru870Khd7aCFDg5BCByyI9qFXg_kA5KkuDqjdfiulI7xW,0.0,False,0.0,0.0,0.0,False
60,6733270588854520581,04/29/21,son original,S C O R P I O N,False,59,,0,216500,3.095773675873116e+17,scorpionemmanuel,S C O R P I O N,1514151711.0,False,MS4wLjABAAAA6xqXIhUkfmkVAUwU5o9yXpXUe2e6Ud6dTWRbtEKUdin32zZjtYUU8AZap5zNos-W,0.0,False,0.0,0.0,0.0,False
61,5000000001456302331,04/29/21,7 rings,arianagrande,False,30,"thank u, next",0,242500,9.93206251433984e+16,arianagrande,arianagrande,1464051397.0,True,MS4wLjABAAAA4Phu-XhyWURALiNRxHTNIyzQZI5BHic4Resg0s2Eo8KteOmcQsn8xmOtjQrY29xu,0.0,False,0.0,0.0,0.0,False
62,6708008838341135110,04/29/21,sailorj contouring 101 on youtube,skeet,False,59,,0,22200,17427948.0,skylerbaylie,skeet,1448374665.0,False,MS4wLjABAAAAxo_Xgj6uzCa7NVuhSh2CI64Fm-Dxb_MSto9Z7ZP65vg,0.0,False,0.0,0.0,0.0,False
63,6827242744818289413,04/29/21,Dis the remix,William averitt,False,30,,0,132900,6.687538012588639e+18,williamaveritt1,William averitt,1557039380.0,False,MS4wLjABAAAAU4qJMITyd5vh1SUa134pvpkUezn87kMecBK9_gBhC7DOPTO_rTopGMGNvWzsURIq,0.0,False,0.0,0.0,0.0,False
64,6937732507425048578,04/29/21,All To Me,Giveon,False,30,When It's All Said And Done... Take Time,0,2263,,,,,,,,,,,,
65,6947748694745746182,04/29/21,This is gonna be the song of the summer,S T A R G I R L ,False,37,,0,55000,6.659803673142788e+18,kristiistar,S T A R G I R L ,1550577607.0,False,MS4wLjABAAAAsNfDB4Jpm_fPFoWH-IuimSBo86RD8SAPPEWMKmmZ0nibtNJTAXBEHxqEWbv6qhLI,0.0,False,0.0,0.0,0.0,False
66,6942390829021465349,04/29/21,King Julio,Scott,False,6,,0,26300,6.78078077280438e+18,scottwardd,Scott,1578744955.0,False,MS4wLjABAAAA3FcFclJzX9QQi87L_2yUeAkLqcgQTBmUnyoXFGxYlqDcq6hL-EOxSBkBkhs7miMp,0.0,False,0.0,0.0,0.0,False
67,6696412199998457857,04/29/21,Circus,Britney Spears,False,30,Circus (Deluxe Version),0,311600,1.2070683917590938e+17,britneyspears,Britney Spears,1469150268.0,True,MS4wLjABAAAAFj5nLcLHTeVb_1yElZ_mxk7BF45uzKs0ZQTSbBmmDvbTW3gWhSvCZcRZhmbm0K-e,0.0,False,0.0,0.0,0.0,False
68,6704985044194166786,04/29/21,Way down We Go,KALEO,False,60,Way down We Go,0,258400,,,,,,,,,,,,
69,6819561132705974273,04/29/21,Bad Boys (Theme From Cops),Inner Circle,False,30,Bad Boys (Theme from Cops),0,77000,,,,,,,,,,,,
70,242977707800637440,04/29/21,"Rasputin (7"" Version)",Boney M.,False,30,Boney M.,0,4600000,6.920200722403608e+18,boneym.official,Boney M.,1611234922.0,True,MS4wLjABAAAAMz8J-Yi5zwQf_Rq9ZhvZ_CvWLwEeQl2fh6MG1Kv8Sr2MoIFF2zmvRC_bOdHfD563,0.0,False,0.0,0.0,0.0,False
71,6597711456072895238,04/29/21,Original Sound,Unknown,False,14,Cupid,0,303900,,,,,,,,,,,,
72,6946377638868962054,04/29/21,Follow me song is Too much FYOTP YT,🦈,False,11,,0,721500,17722405.0,jodymyjody_,🦈,1448500064.0,False,MS4wLjABAAAA5zOxB9juqP5dy4RWkrw3Ya66JEApe_1rI1N5pHekAug,0.0,False,0.0,0.0,0.0,False
73,6817434137683560450,04/29/21,Wes Anderson-esque Cute Acoustic,Kenji Ueda,False,137,,0,1230,,,,,,,,,,,,
74,6722628124875426566,04/29/21,Choices (Yup),E-40,False,15,Sharp On All 4 Corners: Corner 1,0,722200,,,,,,,,,,,,
75,6942161272007920390,04/29/21,الصوت الأصلي,محمد جادو,False,48,,0,651,6.712503841860175e+18,gado2019,محمد جادو,1563207960.0,False,MS4wLjABAAAAUqp2pZwRzDYacl_L_HiNoJSROHvTnE4v4o1YasIYslKak64oRdhCilEgKARfX_qn,0.0,False,0.0,0.0,0.0,False
76,227521259104829440,04/29/21,Love Me,Justin Bieber,False,30,My World,0,187100,6.756702871704192e+18,justinbieber,Justin Bieber,1575853058.0,True,MS4wLjABAAAAIDvnmw4IM9I6Jk7M0up6Fd4JC_OtGgVCwsy0vu51T9CGyxQwGLEmN_QZY1v2TYY5,0.0,False,0.0,0.0,0.0,False
77,6840149587802475270,04/29/21,sonido original,George-G,False,8,,0,1212,6.688417872773334e+18,georgegoficial,George-G,1557268715.0,False,MS4wLjABAAAAA2cWxfdWEksKckQBHCRMG0ikvCh961mNxfcxPe-Hy_ViMi47nOzdehtY-lUZpoKk,0.0,False,0.0,0.0,0.0,False
78,6777263935914510337,04/29/21,Rockin,Chris Alan Lee,False,105,,0,48800,,,,,,,,,,,,
79,6819669674922362881,04/29/21,I'm So Hungry,Karter Zaher,False,60,I'm So Hungry,0,213100,,,,,,,,,,,,
80,6757872491160406017,04/29/21,Teach Me How To Dougie,Classics Reborn,False,30,Teach Me How To Dougie,0,1800000,,,,,,,,,,,,
81,6914409440376539138,04/29/21,"Gravity (feat. Tyler, The Creator)",Brent Faiyaz & DJ Dahi,False,60,"Gravity (feat. Tyler, The Creator)",0,523000,,,,,,,,,,,,
82,6779232045043698438,04/29/21,Bad Guy X Bury a Friend X Walls Could Talk,rapidsongs ,False,15,,0,355000,1.0138948420988518e+17,rapidsongs,rapidsongs ,1464544652.0,False,MS4wLjABAAAAy6WWiqlfWRP_UP1dhq1Q9jPZ_-LLoGOlKuIWG7uGrlDnz_HPlEFVhuBtkF6_jA1E,0.0,False,0.0,0.0,0.0,False
83,6936006004631014150,04/29/21,ghost town voice memo (full version out now),chloe george,False,59,,0,639400,21951712.0,chloegeorgeya,chloe george,1450338977.0,False,MS4wLjABAAAAiKx2YbkeduehmAqBhYhDJFfW2MJI_5wcY2MAOPUPcn0,0.0,False,0.0,0.0,0.0,False
84,6701193015324576513,04/29/21, Fast,sueco the child,False,28,,0,2200000,6.673573676934792e+18,suecothechild,sueco the child,1553812575.0,True,MS4wLjABAAAAX3-S05gM0RuWrcGi1V25-h2PNcPnxYdDWxIfwauwq-CFPGdgrQg0DGK8v_qj5LjW,0.0,False,0.0,0.0,0.0,False
85,6838059590286837761,04/29/21,The Chicken Wing Beat,desktop,False,60,The Chicken Wing Beat,0,5200000,6.726613067742971e+18,desktopgoated,desktop,1566161994.0,True,MS4wLjABAAAAAyKFTTeyufTnYBPXu3R_cqDf9BBkyL4T-CyAbWroufoaNUuPbE7s_M5B8QUo2r23,0.0,False,0.0,0.0,0.0,False
86,6936295195063503621,04/29/21,Baby Pew pew pew,lizzie.rpx,False,8,,0,1000000,6.565568093640442e+18,lizzie.rpx,lizzie.rpx,1539376117.0,False,MS4wLjABAAAA4Ln8Wjj-qcNFMLto4h9jadesG-8gRTlCKR3L_trdcjdPRMeZiZPeGbXmA8NMgHA5,0.0,False,0.0,1.0,1.0,False
87,6956517947691010821,04/29/21,Originalton,YZ,False,22,,0,57,6.717651461067605e+18,youneszarou,YZ,1564046472.0,True,MS4wLjABAAAALP9H8t1_SVmfuAKXV1o9K8XqiaFLxm2ae-EJ5_AJcwogcI_d9btuf_fjbjFOMNpN,0.0,False,0.0,0.0,0.0,False
88,6857275312967796738,04/29/21,Se Acabó la Cuarentena,Jowell & Randy & Kiko El Crazy,False,30,Viva el Perreo,0,14700000,,,,,,,,,,,,
89,6717979188998965249,04/29/21,Ruff Ryders' Anthem (Re-Recorded / Remastered),DMX,False,30,The Best of DMX (Re-Recorded Versions),0,112300,,,,,,,,,,,,
90,6884166286855636994,04/29/21,Drip Like ME,Kenndog,False,30,Drip Like ME,0,11900,,,,,,,,,,,,
91,6778968637492430849,04/29/21,Blue Blood,Heinz Kiessling & Various Artists,False,60,It's Always Sunny In Philadelphia (Music from the Original FX Series),0,533500,,,,,,,,,,,,
92,6837654631623968769,04/29/21,Track Star,Mooski,False,45,Track Star,0,948300,,,,,,,,,,,,
93,6786818039359735810,04/29/21,Coffee for You Head,Vinyll,False,60,Coffee for You Head,0,114100,,,,,,,,,,,,
94,6764534841477171201,04/29/21,Can We Kiss Forever? - Piano Version,Kim Bo,False,60,Can We Kiss Forever? - Piano Version,0,28600,,,,,,,,,,,,
95,6941085208858970885,04/29/21,Kids be like,the_mixedqueen,False,10,,0,21800,6.81343509949019e+18,the_mixedqueen,the_mixedqueen,1606513256.0,False,MS4wLjABAAAALnw1j9V1GIpeYu17TlNh4sgr70B4aD-lNO3eYRK7MoN0BykqT7HWWqgD5mjZH6SU,0.0,False,0.0,0.0,0.0,False
96,6766128122128500738,04/29/21,Paris,Else,False,30,Paris,0,117500,,,,,,,,,,,,
97,6884523487445240578,04/29/21,Cute Emoji Song (pls like original video thanku),hidjabtagykyz,False,10,,0,6200000,6.723643887140865e+18,sezymkaa,hidjabtagykyz,1592751257.0,False,MS4wLjABAAAAChMd-0d8qPHPKZsvyok53orDSBOEiqQqucxXchLxSaHldYaK0voKHjhu6aDxdQ4h,0.0,False,0.0,0.0,0.0,False
98,6944770499713059590,04/29/21,Vacations - Young (Knock Knock Edit),baka,False,9,,0,217700,6.944395560254195e+18,okbakakaka,baka,1616868142.0,False,MS4wLjABAAAAbYbceZWVWgilbZJT_uhMkz-biN939O2wqWmE2Y5qJES5usRREiXawiQ6_gFswnrk,0.0,False,0.0,1.0,1.0,False
99,6954494383672642310,04/29/21,Originalton,Creepy Time;(ä,False,59,,0,15,6.697097703035258e+18,creepypasta__0,Creepy Time;(ä,1574846366.0,False,MS4wLjABAAAAUsDgcKxTbjFBXzDCCOHUGLeJmfRMmQZMi6Pw2NjKjnMfMMDQpvx75obryRfPmOwD,0.0,False,0.0,0.0,0.0,False
100,6746993352891189249,04/29/21,Monkeys Spinning Monkeys,Kevin MacLeod,False,60,Monkeys Spinning Monkeys,0,7800000,,,,,,,,,,,,
101,6859320727460465414,04/29/21,People used my sound Question Mark,hi,False,54,,0,30600,6.773467656475543e+18,aeirein,hi,1577071085.0,False,MS4wLjABAAAAlTL9jQMe_Ri1nGabp06LdqfClCdd6YoQJYnangL-AMgNpKYBrZusy65XQuqB9SQJ,0.0,False,0.0,0.0,0.0,False
102,6876283319546284033,04/29/21,Among Us Imposter Type Beat,lilrebaah,False,60,Among Us Imposter Type Beat,0,31300,,,,,,,,,,,,
103,6955777644508089094,04/29/21,Originalton,YZ,False,27,,0,280,6.717651461067605e+18,youneszarou,YZ,1564046472.0,True,MS4wLjABAAAALP9H8t1_SVmfuAKXV1o9K8XqiaFLxm2ae-EJ5_AJcwogcI_d9btuf_fjbjFOMNpN,0.0,False,0.0,0.0,0.0,False
104,6935991733708654593,04/29/21,Hold On,Justin Bieber,False,45,Hold On,0,31900,,,,,,,,,,,,
105,6935452957110831878,04/29/21,suono originale,Francesco Bassi,False,15,,0,3127,6.767789532210267e+18,francesco_bassi_osteo,Francesco Bassi,1575782513.0,False,MS4wLjABAAAA_0LpWAYXImcvSSx87CXUMngusCS_y3Lxsd606FiMK4ApRnCGTlcw8J1zydRiCLJ7,0.0,False,0.0,0.0,0.0,False
106,5000000000755653951,04/29/21,Jump Around,House Of Pain,False,30,Turbo - Music From The Motion Picture,0,155900,,,,,,,,,,,,
107,6715389351896811521,04/29/21,All About That Bass,Meghan Trainor,False,29,Title (Deluxe),0,21100,9.465041988000563e+16,meghantrainor,Meghan Trainor,1462909134.0,True,MS4wLjABAAAA_lNlI3yRiOM_GO-PSgO06TLJsnL1RzUH_ZgV6Tq8nOBTmJ1F6nafABbs-RPEWlfV,0.0,False,0.0,0.0,0.0,False
108,6709415906423867393,04/29/21,Sex and the City (Main Theme),TV Sounds Unlimited,False,40,Tv Show Soundtracks,0,26300,,,,,,,,,,,,
109,6703427142346083074,04/29/21,death bed (coffee for your head),Cow & Sheep Lover,False,52,death bed (coffee for your head),0,5300000,6.613220442461585e+18,pow.fu,Cow & Sheep Lover,1539761617.0,True,MS4wLjABAAAAfwRQUm2ppJSdZXIebghDfn2VPa_puZK5DFKY-tdDuk-ndswf9wm6K_UfHPift1SR,0.0,False,0.0,0.0,0.0,False
