,soundID,date_run,followingCount,followerCount,heartCount,videoCount,diggCount,heart
6904344268941446405,6586947002464996102,05/04/21,338,1800000,21500000,123,7871,21500000
6890969267227970821,6586947002464996102,05/04/21,373,3100000,170400000,590,78100,170400000
6889928550648990981,6586947002464996102,05/04/21,1991,360800,11900000,296,39000,11900000
6890294861736529153,6586947002464996102,05/04/21,93,316500,9000000,8,82700,9000000
6940704505692491013,6586947002464996102,05/04/21,180,9000000,100000000,29,6234,100000000
6888774405485317382,6586947002464996102,05/04/21,160,363500,11500000,137,54200,11500000
6915476309946666246,6586947002464996102,05/04/21,233,584000,8800000,57,9345,8800000
6936532224238030085,6586947002464996102,05/04/21,498,264600,8800000,97,403,8800000
6896358086685068550,6586947002464996102,05/04/21,1335,639200,10900000,320,9557,10900000
6893989688902700290,6586947002464996102,05/04/21,566,722300,12800000,1092,13800,12800000
6897909399315074306,6586947002464996102,05/04/21,11,13500000,407500000,797,1631,407500000
6925162005519256838,6586947002464996102,05/04/21,148,8600000,279700000,406,4183,279700000
6892075010228243714,6586947002464996102,05/04/21,97,193700,7600000,202,6248,7600000
6891007842048888069,6586947002464996102,05/04/21,123,2800000,70700000,241,730,70700000
6888945331929763073,6586947002464996102,05/04/21,95,14200000,158900000,671,24400,158900000
6890749502542580998,6586947002464996102,05/04/21,15,181300,8200000,27,51,8200000
6890977742284786949,6586947002464996102,05/04/21,386,140800,6900000,70,47800,6900000
6890211396936649985,6586947002464996102,05/04/21,207,182900,7200000,41,42000,7200000
6909832290675838213,6586947002464996102,05/04/21,780,712600,14900000,673,4664,14900000
6892834206817340673,6586947002464996102,05/04/21,222,30200000,1700000000,922,15900,1700000000
6904056910341852422,6586947002464996102,05/04/21,33,1900000,23200000,106,61,23200000
6888335400025345285,6586947002464996102,05/04/21,264,209100,6800000,16,196100,6800000
6892515895244082434,6586947002464996102,05/04/21,5,3000000,119400000,3295,7643,119400000
6891093661530983686,6586947002464996102,05/04/21,185,402400,10400000,20,8190,10400000
6925951942824971526,6586947002464996102,05/04/21,35,152300,5900000,18,282,5900000
6905324451471084802,6586947002464996102,05/04/21,262,6300000,114400000,596,2422,114400000
6898752432721906949,6586947002464996102,05/04/21,375,8100000,166100000,93,1117,166100000
6903565665551043842,6586947002464996102,05/04/21,59,151700,5800000,864,7126,5800000
6911189000187415809,6586947002464996102,05/04/21,227,551000,6800000,32,2894,6800000
6941946744997563654,6586947002464996102,05/04/21,34,118700,6100000,30,364,6100000
6895845514168880389,6586947002464996102,05/04/21,8,948300,22000000,145,2041,22000000
6897530767786757378,6586947002464996102,05/04/21,11,13500000,407500000,797,1631,407500000
6894650818964819205,6586947002464996102,05/04/21,24,68700,5400000,11,586,5400000
6908816537667341573,6586947002464996102,05/04/21,114,101500,5400000,142,4998,5400000
6889932910686735621,6586947002464996102,05/04/21,193,531600,9900000,206,7005,9900000
6897578342669716737,6586947002464996102,05/04/21,11,13500000,407500000,797,1631,407500000
6902173124494707973,6586947002464996102,05/04/21,148,8600000,279700000,406,4183,279700000
6889870766137953538,6586947002464996102,05/04/21,563,126600,6500000,168,11600,6500000
6906089196302241025,6586947002464996102,05/04/21,2825,630300,5200000,42,2687,5200000
6909500099253013762,6586947002464996102,05/04/21,332,2100000,29100000,422,7498,29100000
6890190635182083333,6586947002464996102,05/04/21,922,116500,5100000,32,37100,5100000
6889903011611643142,6586947002464996102,05/04/21,194,343700,15500000,156,74800,15500000
6954174514863361285,6586947002464996102,05/04/21,386,49700,5100000,304,866,5100000
6893937048877616385,6586947002464996102,05/04/21,168,1800000,16100000,229,503,16100000
6948433342844931334,6936880989784345346,05/04/21,70,680700,12900000,51,1635,12900000
6948163554684062978,6936880989784345346,05/04/21,179,25200,2700000,63,7346,2700000
6951534984045858054,6936880989784345346,05/04/21,57,459200,5200000,53,53,5200000
6948932204168793349,6936880989784345346,05/04/21,43,4900000,67300000,214,1373,67300000
6957634228817382657,6936880989784345346,05/04/21,35,7100000,139400000,285,4807,139400000
6948379860444253442,6936880989784345346,05/04/21,611,6500000,132400000,88,59700,132400000
6943446768361147649,6936880989784345346,05/04/21,66,883100,11300000,250,2448,11300000
6939134356363480321,6936880989784345346,05/04/21,214,177700,3800000,67,2236,3800000
6950879300073688321,6936880989784345346,05/04/21,243,15500,1400000,11,4103,1400000
6949274989489114373,6936880989784345346,05/04/21,337,317900,5100000,319,8589,5100000
6950370836935216390,6936880989784345346,05/04/21,1073,9700000,292400000,1661,6447,292400000
6948882067329535237,6936880989784345346,05/04/21,104,576300,9300000,69,2278,9300000
6954060058703580421,6936880989784345346,05/04/21,5,7100000,88700000,63,256,88700000
6950499869588983046,6936880989784345346,05/04/21,862,82700,2100000,397,5880,2100000
6956392918919695621,6936880989784345346,05/04/21,152,30300,1200000,3,43,1200000
6951474692758768897,6936880989784345346,05/04/21,2,168400,3100000,40,50,3100000
6948847142014438662,6936880989784345346,05/04/21,27,8200000,94300000,425,47,94300000
6950372499355864322,6936880989784345346,05/04/21,3,2200000,40100000,168,657,40100000
6954043215527857413,6936880989784345346,05/04/21,177,7000000,194000000,485,812,194000000
6958037951779458306,6936880989784345346,05/04/21,658,8000000,310900000,1219,12600,310900000
6939028940589731074,6936880989784345346,05/04/21,5,782600,4400000,8,201,4400000
6941429877488880902,6936880989784345346,05/04/21,110,3100000,136600000,6926,16100,136600000
6953926831426817282,6936880989784345346,05/04/21,318,5300000,90200000,229,812,90200000
6948693944146464002,6936880989784345346,05/04/21,75,5000000,28100000,150,179,28100000
6948468541947383046,6936880989784345346,05/04/21,560,1400000,59600000,535,15700,59600000
6948807456218746118,6936880989784345346,05/04/21,108,1100000,42400000,317,1697,42400000
6945705145799838977,6936880989784345346,05/04/21,1,1300000,31500000,147,137,31500000
6953658501205937414,6936880989784345346,05/04/21,477,214900,16200000,1382,6977,16200000
6946202325685996806,6936880989784345346,05/04/21,2661,1300000,19900000,310,108900,19900000
6944953715279351042,6936880989784345346,05/04/21,4,66500,1100000,181,230,1100000
6956799888990539010,6936880989784345346,05/04/21,34,2200000,9300000,50,184,9300000
6956235766305541381,6936880989784345346,05/04/21,133,24600000,1800000000,2526,1719,1800000000
6955163152627633414,6936880989784345346,05/04/21,402,100900,1900000,77,1236,1900000
6952816665688083714,6936880989784345346,05/04/21,13,16900000,237400000,639,551,237400000
6954678593918127361,6936880989784345346,05/04/21,197,4900000,45500000,208,447,45500000
6940716621824642310,6936880989784345346,05/04/21,143,5500000,102300000,324,1848,102300000
6952194968169598214,6936880989784345346,05/04/21,26,71700,1600000,65,354,1600000
6956341233698475270,6936880989784345346,05/04/21,0,12800000,73000000,70,2846,73000000
6954095521480936709,6936880989784345346,05/04/21,27,286800,4500000,78,136,4500000
6949988464268004614,6936880989784345346,05/04/21,131,99300,2700000,351,759,2700000
6955387768948247809,6936880989784345346,05/04/21,178,1800000,7400000,108,1332,7400000
6954874498143292678,6936880989784345346,05/04/21,1,705000,3200000,9,11,3200000
6948359049863843074,6936880989784345346,05/04/21,53,4200000,15700000,84,117,15700000
6946432193610714369,6936880989784345346,05/04/21,1,1300000,31500000,147,137,31500000
6943075276393925889,6936880989784345346,05/04/21,700,825700,10100000,114,2451,10100000
6951741781163740422,6936880989784345346,05/04/21,5739,2100000,92400000,576,2379,92400000
6953602008062364933,6936880989784345346,05/04/21,128,3200000,70100000,606,19200,70100000
6939960944286092549,6936880989784345346,05/04/21,0,814900,2900000,13,58,2900000
6957031178230680838,6936880989784345346,05/04/21,20,51300,2600000,204,2986,2600000
6945208103428312326,6936880989784345346,05/04/21,549,1300000,17900000,253,27400,17900000
6951198131853872390,6927137162395749122,05/04/21,0,2500000,15400000,5,2,15400000
6931302021202988290,6927137162395749122,05/04/21,96,3900000,61400000,837,4312,61400000
6955606370016103685,6927137162395749122,05/04/21,14,45400000,1000000000,688,2132,1000000000
6945246910949248262,6927137162395749122,05/04/21,222,30200000,1700000000,922,15900,1700000000
6948117183314562310,6927137162395749122,05/04/21,2619,4900000,202400000,1669,44000,202400000
6940054674183638278,6927137162395749122,05/04/21,4,854900,21100000,501,8704,21100000
6935738555905920258,6927137162395749122,05/04/21,93,962000,7000000,462,6094,7000000
6953548215589424390,6927137162395749122,05/04/21,267,1100000,46300000,655,13900,46300000
6933171209727200513,6927137162395749122,05/04/21,1403,5100000,108700000,4913,15400,108700000
6929710423222521090,6927137162395749122,05/04/21,75,3100000,34100000,96,238,34100000
6930828932530932994,6927137162395749122,05/04/21,136,934500,5400000,116,2120,5400000
6929451994096717058,6927137162395749122,05/04/21,225,4500000,37400000,102,80,37400000
6944145879737617670,6927137162395749122,05/04/21,369,3700000,130500000,751,10300,130500000
6949743920939093253,6927137162395749122,05/04/21,345,11000000,322500000,1093,16400,322500000
6929443567362460929,6927137162395749122,05/04/21,361,10400000,235600000,1614,3702,235600000
6930123822096010498,6927137162395749122,05/04/21,82,4100000,78900000,422,1478,78900000
6930937661108522242,6927137162395749122,05/04/21,75,3100000,34100000,96,238,34100000
6933582045281094913,6927137162395749122,05/04/21,6,2000000,7400000,30,157,7400000
6928562552574070018,6927137162395749122,05/04/21,204,1500000,31800000,776,8596,31800000
6944789878328642822,6927137162395749122,05/04/21,86,113700,3600000,106,49000,3600000
6929753898810903809,6927137162395749122,05/04/21,767,5600000,95300000,299,12800,95300000
6933709304264494342,6927137162395749122,05/04/21,17,101200,3000000,61,18900,3000000
6930934459034291458,6927137162395749122,05/04/21,96,3900000,61400000,837,4312,61400000
6945214117758143749,6927137162395749122,05/04/21,0,74500,922900,11,117,922900
6941799253752679682,6927137162395749122,05/04/21,23,95200,3200000,50,2001,3200000
6928995525899357442,6927137162395749122,05/04/21,193,23900000,350700000,469,15000,350700000
6935938672042839302,6927137162395749122,05/04/21,122,1100000,18700000,206,4191,18700000
6942596546055785734,6927137162395749122,05/04/21,294,1400000,9100000,46,1867,9100000
6929444191164484866,6927137162395749122,05/04/21,209,3000000,23700000,43,98,23700000
6954934135794289925,6927137162395749122,05/04/21,69,45600,851600,28,1546,851600
6929093432191323393,6927137162395749122,05/04/21,594,1500000,34400000,505,1881,34400000
6930476176951512321,6927137162395749122,05/04/21,193,23900000,350700000,469,15000,350700000
6948061997992905990,6927137162395749122,05/04/21,88,1500000,14400000,265,1561,14400000
6954029530709331201,6927137162395749122,05/04/21,490,44100,2100000,92,36900,2100000
6930745284582509826,6927137162395749122,05/04/21,220,3300000,15700000,743,691,15700000
6936250654478372102,6927137162395749122,05/04/21,2680,4700000,168400000,1376,10400,168400000
6929641991026281730,6927137162395749122,05/04/21,2,4000000,66200000,423,2808,66200000
6951235906544143622,6927137162395749122,05/04/21,412,4400000,154800000,695,3742,154800000
6930750857520712961,6927137162395749122,05/04/21,114,87100,5700000,37,35000,5700000
6952322511765916930,6927137162395749122,05/04/21,490,6600000,55600000,99,15900,55600000
6928291206229167362,6927137162395749122,05/04/21,319,1700000,19100000,274,4251,19100000
6928654037860568321,6927137162395749122,05/04/21,386,2900000,61200000,648,2819,61200000
6929806390126988545,6927137162395749122,05/04/21,91,132600,816700,318,28400,816700
6950296648161512710,6927137162395749122,05/04/21,6,91800,986700,19,41,986700
6947633669846715650,6927137162395749122,05/04/21,1736,88000,1600000,1565,7394,1600000
6947078801243262213,6927137162395749122,05/04/21,424,7000000,205200000,2076,8980,205200000
6946205422395116805,6927137162395749122,05/04/21,150,22400,1200000,44,4022,1200000
6945915762137664773,6927137162395749122,05/04/21,2641,50900,1200000,107,4196,1200000
6947092071702400262,6927137162395749122,05/04/21,141,7500000,96100000,122,967,96100000
6944314269164915969,6927137162395749122,05/04/21,118,946200,28700000,206,8317,28700000
6942933099802135813,6942932967341705990,05/04/21,27,38700,401700,35,680,401700
6955519564511726854,6942932967341705990,05/04/21,228,3000000,44900000,346,10800,44900000
6955959177831320837,6942932967341705990,05/04/21,495,21600000,1100000000,849,8007,1100000000
6956773427608816902,6942932967341705990,05/04/21,193,13500000,751400000,2907,24100,751400000
6956424310533704966,6942932967341705990,05/04/21,301,4500000,126900000,677,8251,126900000
6953789009927687429,6942932967341705990,05/04/21,115,76600,2500000,95,138000,2500000
6956374755322760454,6942932967341705990,05/04/21,761,10400000,306400000,791,26300,306400000
6954571289814109446,6942932967341705990,05/04/21,961,15800000,390200000,1672,30700,390200000
6957279026797006081,6942932967341705990,05/04/21,1,37800000,699300000,1318,9139,699300000
6954046601878899974,6942932967341705990,05/04/21,933,86600,2000000,30,130100,2000000
6956216432522710277,6942932967341705990,05/04/21,33,2800000,34300000,259,807,34300000
6953776261080632582,6942932967341705990,05/04/21,285,29000,1400000,11,28500,1400000
6957404401837427974,6942932967341705990,05/04/21,158,29000000,815000000,1253,5549,815000000
6955252902059347206,6942932967341705990,05/04/21,139,7300000,154200000,868,4254,154200000
6955145219125890309,6942932967341705990,05/04/21,376,179300,6300000,557,12400,6300000
6954391620854877441,6942932967341705990,05/04/21,9,10300000,300400000,1015,3102,300400000
6954429769924545797,6942932967341705990,05/04/21,935,96900,1100000,162,8764,1100000
6955494202667060486,6942932967341705990,05/04/21,275,23900000,1000000000,2829,17200,1000000000
6954871132419869957,6942932967341705990,05/04/21,394,4200000,113900000,455,22900,113900000
6953823632200142085,6942932967341705990,05/04/21,120,25500,2900000,192,5512,2900000
6955603299731033350,6942932967341705990,05/04/21,102,534800,3500000,60,1805,3500000
6954487103346478341,6942932967341705990,05/04/21,128,9908,1100000,28,72400,1100000
6956277006673759493,6942932967341705990,05/04/21,15,15600,1300000,45,848,1300000
6957350741216431365,6942932967341705990,05/04/21,93,533900,10700000,861,3930,10700000
6953444493383208198,6942932967341705990,05/04/21,244,74600,3000000,266,7805,3000000
6958256968729496834,6942932967341705990,05/04/21,31,12000000,212200000,157,657,212200000
6953738666774695173,6942932967341705990,05/04/21,82,51900,770500,39,2309,770500
6954846388748356869,6942932967341705990,05/04/21,32,3000000,123100000,1090,6601,123100000
6955665542275517701,6942932967341705990,05/04/21,85,6400000,178300000,249,2865,178300000
6955493049489263877,6942932967341705990,05/04/21,66,5900000,89100000,340,4945,89100000
6956739112858684678,6942932967341705990,05/04/21,200,12800000,395400000,1183,8014,395400000
6958101961304460550,6942932967341705990,05/04/21,148,4100000,38000000,135,4003,38000000
6952945406217096453,6942932967341705990,05/04/21,110,11100,704400,12,11300,704400
6953699979068329221,6942932967341705990,05/04/21,614,21300000,1000000000,1502,20200,1000000000
6954686709007273217,6942932967341705990,05/04/21,107,751100,37900000,997,16900,37900000
6955142905258446085,6942932967341705990,05/04/21,131,33600,669500,219,2892,669500
6955813307030703365,6942932967341705990,05/04/21,2,392100,5200000,30,86,5200000
6957431836981153030,6942932967341705990,05/04/21,224,71300,1600000,69,52000,1600000
6951794699250289925,6942932967341705990,05/04/21,228,16600,635700,48,718,635700
6956735376903998726,6942932967341705990,05/04/21,733,181700,1100000,141,4333,1100000
6957076599627926789,6942932967341705990,05/04/21,72,4500000,73100000,388,1581,73100000
6957092330767797509,6942932967341705990,05/04/21,1,10700000,207500000,664,299,207500000
6958187065725029637,6942932967341705990,05/04/21,42,12600000,511700000,683,1650,511700000
6955443673538612486,6942932967341705990,05/04/21,502,4600000,116700000,1160,95800,116700000
6956228355767241990,6942932967341705990,05/04/21,1,1400000,12500000,322,2088,12500000
6954926396661665029,6942932967341705990,05/04/21,6401,55000,834400,131,15700,834400
6957848832445025542,6942932967341705990,05/04/21,615,4500000,75700000,1003,18400,75700000
6957346102710521093,6942932967341705990,05/04/21,151,5100000,41400000,99,4146,41400000
6952662312218119430,6942932967341705990,05/04/21,507,37000,828200,23,6301,828200
6955976326000004357,6942932967341705990,05/04/21,137,179900,2800000,47,717,2800000
6936006154568994054,6936006004631014150,05/04/21,791,195900,3800000,114,7071,3800000
6941497315278523653,6936006004631014150,05/04/21,547,72500,6100000,16,10200,6100000
6957021421134515462,6936006004631014150,05/04/21,55,213400,6200000,61,6933,6200000
6941786367382801670,6936006004631014150,05/04/21,276,3600000,88500000,178,9033,88500000
6942185968946515206,6936006004631014150,05/04/21,1487,3000000,111900000,914,87100,111900000
6942496953972296965,6936006004631014150,05/04/21,610,2900000,41900000,897,30600,41900000
6951795114054372614,6936006004631014150,05/04/21,0,42200,4200000,7,18700,4200000
6942943288299212038,6936006004631014150,05/04/21,41,4400000,135000000,254,4440,135000000
6941476989370961157,6936006004631014150,05/04/21,2300,2500000,55800000,879,78900,55800000
6946737407286922502,6936006004631014150,05/04/21,348,1700000,51200000,492,9394,51200000
6945508789252607237,6936006004631014150,05/04/21,99,4600000,106000000,212,2606,106000000
6951974776265002246,6936006004631014150,05/04/21,1415,603700,16900000,226,1816,16900000
6949995259279510789,6936006004631014150,05/04/21,110,68400,2700000,19,2595,2700000
6947132638444489989,6936006004631014150,05/04/21,407,90100,2500000,69,3522,2500000
6944094651381075205,6936006004631014150,05/04/21,41,77400,2600000,141,1711,2600000
6941805769377533189,6936006004631014150,05/04/21,216,21800,2300000,36,4112,2300000
6943048881781345542,6936006004631014150,05/04/21,111,3900000,148900000,489,2746,148900000
6944535645926722821,6936006004631014150,05/04/21,65,141100,2500000,59,706,2500000
6943701051673562373,6936006004631014150,05/04/21,183,7300000,97300000,217,17400,97300000
6945162544038300930,6936006004631014150,05/04/21,113,1400000,34500000,417,117,34500000
6950338393683397894,6936006004631014150,05/04/21,109,362000,6700000,254,527,6700000
6944876749696142597,6936006004631014150,05/04/21,105,250000,6300000,118,5047,6300000
6943396856479173894,6936006004631014150,05/04/21,205,389400,5800000,331,2876,5800000
6940644132826189062,6936006004631014150,05/04/21,735,161500,7800000,293,93300,7800000
6944712893971696901,6936006004631014150,05/04/21,86,25500,2000000,116,16000,2000000
6951827042245577990,6936006004631014150,05/04/21,134,36300,1900000,15,2135,1900000
6940621804662705414,6936006004631014150,05/04/21,145,930300,34700000,282,957,34700000
6942165404810775814,6936006004631014150,05/04/21,199,2400000,39000000,240,6703,39000000
6941555888595471622,6936006004631014150,05/04/21,151,46500,2300000,153,4323,2300000
6941736723487509766,6936006004631014150,05/04/21,244,8100000,568900000,817,18400,568900000
6957902567586155781,6936006004631014150,05/04/21,611,109400,3700000,109,56900,3700000
6944063784629603590,6936006004631014150,05/04/21,1207,1400000,86400000,774,40300,86400000
6940758934542208262,6936006004631014150,05/04/21,465,33500,1800000,184,19400,1800000
6950056083511594246,6936006004631014150,05/04/21,248,502500,5800000,189,2729,5800000
6942849356395580677,6936006004631014150,05/04/21,262,465500,25900000,1026,31400,25900000
6945533191994248454,6936006004631014150,05/04/21,366,1500000,77100000,622,2924,77100000
6943040550333467909,6936006004631014150,05/04/21,176,5708,1900000,48,931,1900000
6947057980713995526,6936006004631014150,05/04/21,119,1500000,34300000,263,359,34300000
6941469205728464133,6936006004631014150,05/04/21,111,52100,2600000,76,2411,2600000
6943555408036465921,6936006004631014150,05/04/21,41,82200,2500000,53,88200,2500000
6942633624105733381,6936006004631014150,05/04/21,574,5900000,208600000,532,4794,208600000
6947332624956345605,6936006004631014150,05/04/21,196,43900,1600000,14,52600,1600000
6945215913612332294,6936006004631014150,05/04/21,81,2200000,99100000,678,10500,99100000
6942261316316892422,6936006004631014150,05/04/21,261,1300000,29700000,115,11500,29700000
6943508782634913025,6936006004631014150,05/04/21,5,116600,3800000,82,8,3800000
6944722013860662533,6936006004631014150,05/04/21,19,396900,9900000,587,6935,9900000
6945842451483512069,6936006004631014150,05/04/21,132,1500000,44900000,484,4052,44900000
6947782080415747333,6936006004631014150,05/04/21,811,348900,1900000,286,9471,1900000
6940675732024724741,6936006004631014150,05/04/21,225,13600,1400000,42,13500,1400000
6943020996186115333,6936006004631014150,05/04/21,585,8900000,719400000,2400,65500,719400000
6932635718615338246,6920125567752734722,05/04/21,1892,5000000,93300000,1062,5265,93300000
6931461393459809542,6920125567752734722,05/04/21,42,597700,12000000,35,1538,12000000
6939035345241558277,6920125567752734722,05/04/21,270,334800,10500000,73,1504,10500000
6937310277000121606,6920125567752734722,05/04/21,103,1900000,18900000,71,640,18900000
6937722565255302406,6920125567752734722,05/04/21,578,1200000,25400000,487,63700,25400000
6956666992568913158,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6935583026394975493,6920125567752734722,05/04/21,803,19600000,357700000,371,1419,357700000
6951435237926636806,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6939561035699375365,6920125567752734722,05/04/21,340,2800000,10700000,321,17500,10700000
6934822649277304069,6920125567752734722,05/04/21,134,440700,11400000,189,3962,11400000
6939173365420756229,6920125567752734722,05/04/21,170,1100000,10000000,67,1097,10000000
6941360202079816965,6920125567752734722,05/04/21,116,2100000,22300000,243,2231,22300000
6931815457187958022,6920125567752734722,05/04/21,614,21300000,1000000000,1502,20200,1000000000
6933963761988422913,6920125567752734722,05/04/21,239,498200,7500000,239,2453,7500000
6950659203593784581,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6941386424268754181,6920125567752734722,05/04/21,224,1800000,43900000,289,4852,43900000
6932193411990572293,6920125567752734722,05/04/21,614,21300000,1000000000,1502,20200,1000000000
6934493290129624326,6920125567752734722,05/04/21,0,300000,6700000,31,83,6700000
6937034500073327878,6920125567752734722,05/04/21,595,65200000,1400000000,295,7366,1400000000
6936013905961487622,6920125567752734722,05/04/21,85,6400000,178300000,249,2865,178300000
6957020824113122566,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6955903067984317701,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6930690049163988229,6920125567752734722,05/04/21,130,499200,11400000,299,1859,11400000
6935520439338814726,6920125567752734722,05/04/21,34,328800,6000000,20,82,6000000
6944255824495660289,6920125567752734722,05/04/21,12,417500,6500000,55,367,6500000
6939070448252521733,6920125567752734722,05/04/21,9,6300000,276900000,448,881,276900000
6939473150082075905,6920125567752734722,05/04/21,39,775500,10200000,164,802,10200000
6958156477320269062,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6936630884183362821,6920125567752734722,05/04/21,40,2100000,54800000,385,3148,54800000
6946271323517717765,6920125567752734722,05/04/21,130,229600,10300000,418,13500,10300000
6941125758945348870,6920125567752734722,05/04/21,45,156700,5600000,87,360,5600000
6956236637164686598,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6934511141531946245,6920125567752734722,05/04/21,1892,5000000,93300000,1062,5265,93300000
6938707012423273729,6920125567752734722,05/04/21,179,3200000,56700000,266,168,56700000
6941422076519582981,6920125567752734722,05/04/21,40,2100000,54800000,385,3148,54800000
6952578273851460870,6920125567752734722,05/04/21,23,482300,4800000,28,348,4800000
6954081472135302406,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6933722383043841285,6920125567752734722,05/04/21,1,1100000,15300000,57,49,15300000
6927223386460409094,6920125567752734722,05/04/21,45,256800,6200000,29,15800,6200000
6951919921269935365,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6956255393936854277,6920125567752734722,05/04/21,6180,19300000,350000000,824,7102,350000000
6928342853080911110,6920125567752734722,05/04/21,111,130600,5900000,379,4394,5900000
6939156080199027973,6920125567752734722,05/04/21,98,5600000,60600000,758,3277,60600000
6940325270343748870,6920125567752734722,05/04/21,3,2100000,16100000,268,8860,16100000
6949320444474330373,6920125567752734722,05/04/21,8366,30100000,1200000000,1503,61900,1200000000
6944028976939666693,6920125567752734722,05/04/21,452,5300000,182300000,292,6477,182300000
6942382540040817926,6920125567752734722,05/04/21,1,183700,14900000,103,4211,14900000
6932176378922011910,6920125567752734722,05/04/21,268,3200000,46200000,187,4515,46200000
6928759557325901062,6920125567752734722,05/04/21,52,131900,4100000,191,937,4100000
6936644674232798470,6920125567752734722,05/04/21,459,33100000,806600000,697,17200,806600000
6949709939552029958,6876131097164450566,05/04/21,522,288700,17800000,20,5322,17800000
6941507426512325894,6876131097164450566,05/04/21,55,505400,8900000,124,1108,8900000
6936946619875101954,6876131097164450566,05/04/21,87,102200,6000000,3,5460,6000000
6937298117280730370,6876131097164450566,05/04/21,135,68900,6100000,3,6264,6100000
6936685534521707781,6876131097164450566,05/04/21,159,366100,11000000,254,38000,11000000
6938506171070418181,6876131097164450566,05/04/21,3158,1400000,50300000,474,123300,50300000
6956679165605055749,6876131097164450566,05/04/21,15,36500,5400000,2,486,5400000
6938922000962391302,6876131097164450566,05/04/21,178,77100,5400000,205,16000,5400000
6940636719670693125,6876131097164450566,05/04/21,50,164500,5100000,30,2806,5100000
6949603256339401985,6876131097164450566,05/04/21,118,5400000,130600000,514,5554,130600000
6938895179176856837,6876131097164450566,05/04/21,115,71300,5300000,5,514,5300000
6935957666627865862,6876131097164450566,05/04/21,1150,33500,5100000,47,43200,5100000
6937562064638479622,6876131097164450566,05/04/21,164,151600,11200000,771,117700,11200000
6938207785888812294,6876131097164450566,05/04/21,99,48300,6000000,17,2758,6000000
6937031174237834501,6876131097164450566,05/04/21,131,40500,4400000,6,2303,4400000
6936173695706729734,6876131097164450566,05/04/21,1899,51200,4600000,110,17800,4600000
6940836135471942918,6876131097164450566,05/04/21,92,247100,10300000,379,2541,10300000
6938596390733942022,6876131097164450566,05/04/21,279,808600,11200000,223,49700,11200000
6957111552700943621,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6935223426835614981,6876131097164450566,05/04/21,2160,106500,6800000,588,21200,6800000
6942241065193835782,6876131097164450566,05/04/21,5258,49300,4000000,353,72200,4000000
6939298026439707910,6876131097164450566,05/04/21,409,297700,6000000,30,3048,6000000
6942310515590827269,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6955282986384280837,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6937718313615150341,6876131097164450566,05/04/21,65,896000,30400000,287,3521,30400000
6947088406027472134,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6952642182645910789,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6935996678713478406,6876131097164450566,05/04/21,21,85400,7900000,314,51600,7900000
6942505246476324101,6876131097164450566,05/04/21,419,161000,3400000,127,11300,3400000
6936686076647968006,6876131097164450566,05/04/21,300,2000000,113100000,199,2202,113100000
6946751306870557957,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6937341375075765510,6876131097164450566,05/04/21,11,36800,3400000,31,3199,3400000
6936273574336449797,6876131097164450566,05/04/21,438,788900,39200000,637,40400,39200000
6946013954845969670,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6938865741798165766,6876131097164450566,05/04/21,96,300800,25500000,1402,3663,25500000
6936691346161863941,6876131097164450566,05/04/21,21,91400,4000000,111,3076,4000000
6938560681599913222,6876131097164450566,05/04/21,1913,224000,5600000,116,980,5600000
6938839199646846214,6876131097164450566,05/04/21,92,86900,3000000,13,667,3000000
6938345415993511169,6876131097164450566,05/04/21,4395,66500,3600000,53,4640,3600000
6935612218935463173,6876131097164450566,05/04/21,502,98100,6200000,424,26100,6200000
6947495981889948933,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6936261430870052101,6876131097164450566,05/04/21,32,18200,2900000,97,839,2900000
6935670720819219718,6876131097164450566,05/04/21,103,11200,2900000,46,70300,2900000
6953052649889484037,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
6937746342374542598,6876131097164450566,05/04/21,95,252600,6300000,12,206,6300000
6937645962106096902,6876131097164450566,05/04/21,155,11800,2900000,108,2268,2900000
6935550059660594437,6876131097164450566,05/04/21,7944,49700,3400000,1445,7444,3400000
6948939905301040390,6876131097164450566,05/04/21,527,22900,2900000,33,2564,2900000
6937647829519174917,6876131097164450566,05/04/21,18,327400,16400000,684,5333,16400000
6941164869165010182,6876131097164450566,05/04/21,99,5000000,285400000,1284,6120,285400000
